latitude,longitude,elevation
46.411222,13.953929,1257.9
46.411212,13.953998,1257.4
46.411202,13.954064,1257.0
46.41118,13.954121,1256.9
46.411164,13.954183,1256.6
46.411139,13.954237,1256.6
46.4111,13.954311,1256.6
46.411035,13.954365,1257.4
46.410976,13.954418,1258.0
46.410906,13.954455,1259.0
46.410839,13.954489,1259.9
46.410796,13.954501,1260.6
46.410719,13.954496,1262.2
46.410618,13.954479,1264.3
46.410544,13.954463,1266.0
46.410475,13.954454,1267.4
46.410403,13.95445,1268.7
46.41033,13.954432,1269.6
46.410275,13.954435,1270.1
46.410221,13.95446,1270.3
46.410156,13.954482,1270.6
46.410093,13.954497,1270.9
46.41004,13.954525,1271.0
46.409986,13.954545,1271.2
46.409918,13.954597,1270.9
46.409874,13.954676,1269.7
46.40984,13.954761,1268.4
46.409793,13.954834,1267.4
46.409741,13.954886,1267.0
46.409681,13.954906,1267.2
46.409619,13.954905,1267.8
46.40957,13.954905,1268.1
46.40952,13.954897,1268.0
46.40948,13.954898,1267.7
46.409432,13.954908,1267.2
46.409364,13.954924,1266.5
46.409291,13.954929,1265.9
46.409217,13.954931,1265.4
46.409146,13.954933,1264.9
46.409084,13.954897,1265.3
46.409044,13.954856,1265.9
46.409011,13.954796,1266.9
46.408985,13.954735,1268.0
46.408961,13.954676,1269.1
46.408944,13.954605,1270.5
46.408919,13.954542,1271.7
46.408889,13.954483,1273.0
46.408862,13.954418,1274.3
46.408839,13.954359,1275.6
46.408815,13.954307,1276.8
46.408791,13.954252,1278.0
46.408768,13.954205,1279.1
46.408734,13.954145,1280.4
46.408701,13.954106,1281.1
46.408674,13.954084,1281.4
46.408598,13.954067,1281.2
46.408556,13.954097,1280.2
46.408508,13.954113,1279.5
46.408427,13.954131,1278.5
46.408374,13.95408,1279.2
46.408367,13.954058,1279.6
46.40837,13.95395,1282.0
46.408378,13.953927,1282.6
46.40844,13.953898,1283.7
46.408508,13.953866,1285.1
46.408571,13.953841,1286.2
46.408633,13.95382,1287.2
46.408709,13.953824,1287.8
46.408745,13.953812,1288.5
46.408791,13.953773,1289.4
46.408845,13.953728,1290.4
46.408896,13.953687,1291.5
46.408955,13.953663,1291.9
46.409012,13.953698,1290.7
46.409065,13.953692,1290.7
46.409136,13.953683,1290.6
46.40919,13.953659,1291.0
46.40925,13.95362,1291.5
46.409285,13.953562,1292.5
46.409305,13.953522,1293.1
46.409339,13.953431,1294.6
46.40934,13.953404,1295.1
46.409317,13.95327,1297.9
46.409315,13.953199,1299.3
46.409265,13.953104,1302.0
46.409252,13.953034,1303.7
46.409227,13.952965,1305.7
46.409207,13.952888,1307.6
46.409205,13.952805,1309.1
46.409207,13.952777,1309.6
46.409256,13.952709,1309.7
46.409269,13.952688,1309.7
46.409304,13.952616,1310.2
46.409337,13.952559,1310.5
46.409365,13.952504,1310.8
46.409381,13.952424,1311.8
46.409392,13.952397,1312.0
46.409406,13.952292,1313.5
46.409412,13.952187,1315.1
46.409414,13.952119,1316.3
46.409444,13.952065,1316.5
46.409444,13.952007,1317.4
46.409445,13.95192,1318.8
46.409439,13.951893,1319.3
46.409412,13.951784,1321.6
46.409391,13.951686,1323.6
46.409381,13.951616,1324.9
46.409418,13.951508,1325.9
46.409429,13.951479,1326.1
46.409481,13.951381,1326.7
46.409496,13.95129,1327.9
46.409523,13.951211,1329.1
46.409537,13.951163,1330.0
46.409576,13.951059,1332.1
46.409613,13.950988,1333.3
46.40966,13.950924,1334.1
46.409703,13.95085,1335.2
46.409745,13.950774,1336.4
46.409785,13.95069,1337.7
46.409811,13.95061,1339.3
46.409835,13.95053,1340.9
46.409846,13.950504,1341.4
46.409874,13.950389,1343.6
46.409905,13.950337,1344.1
46.409992,13.950265,1344.0
46.410059,13.950246,1343.2
46.410127,13.950197,1343.1
46.410163,13.950118,1344.4
46.410173,13.950009,1346.9
46.410205,13.949918,1348.7
46.410266,13.949869,1349.1
46.410326,13.949853,1348.7
46.410376,13.949866,1347.7
46.410438,13.949912,1345.8
46.410492,13.949962,1344.2
46.410541,13.950015,1342.5
46.410597,13.950056,1341.1
46.410653,13.95009,1339.9
46.410705,13.950129,1338.6
46.41075,13.950155,1337.6
46.410786,13.950175,1336.9
46.410847,13.950178,1336.5
46.410922,13.950198,1335.6
46.410983,13.950211,1335.0
46.411041,13.950227,1334.2
46.411106,13.950255,1333.2
46.411163,13.950239,1333.3
46.411221,13.950215,1333.7
46.411285,13.950189,1334.9
46.411336,13.950156,1336.7
46.411389,13.950121,1338.6
46.411428,13.950094,1340.2
46.411479,13.950068,1341.9
46.41152,13.950055,1343.1
46.411603,13.950053,1344.7
46.411669,13.950025,1346.9
46.411709,13.950022,1347.8
46.411766,13.950019,1349.0
46.411827,13.950003,1350.8
46.41189,13.949991,1352.5
46.411959,13.949987,1354.0
46.41202,13.949989,1355.2
46.412075,13.950027,1354.7
46.412133,13.950052,1354.5
46.412184,13.950078,1354.1
46.412241,13.950125,1353.0
46.412299,13.950147,1352.9
46.412354,13.950184,1352.1
46.412409,13.95024,1350.6
46.412461,13.95026,1350.6
46.412519,13.950269,1351.0
46.412587,13.950284,1351.4
46.412638,13.95028,1352.2
46.412692,13.950288,1352.7
46.412735,13.950276,1353.7
46.412793,13.950283,1354.3
46.412854,13.950306,1354.2
46.412925,13.950332,1354.3
46.412993,13.95035,1354.7
46.413058,13.950355,1355.6
46.413115,13.950373,1355.9
46.413176,13.950391,1356.3
46.413245,13.950416,1356.5
46.413291,13.950407,1357.6
46.413357,13.950434,1357.9
46.413412,13.95043,1358.9
46.413468,13.950436,1359.7
46.413522,13.950445,1360.3
46.413577,13.950474,1360.4
46.413633,13.950477,1361.2
46.413706,13.950499,1361.8
46.413768,13.95051,1362.5
46.413829,13.950515,1363.2
46.413867,13.950526,1363.4
46.413945,13.950522,1364.6
46.414008,13.950527,1365.3
46.414066,13.95054,1365.7
46.414111,13.950545,1366.2
46.414162,13.950553,1366.7
46.414229,13.95058,1366.8
46.414289,13.950605,1366.8
46.414343,13.950623,1367.0
46.414396,13.950644,1367.1
46.414462,13.950687,1366.6
46.414524,13.950735,1365.9
46.414583,13.950777,1365.3
46.414643,13.950818,1365.1
46.414706,13.950861,1364.8
46.414762,13.950885,1365.0
46.414809,13.950903,1365.3
46.414869,13.950935,1365.3
46.414924,13.950958,1365.6
46.414979,13.950982,1365.8
46.415017,13.951006,1365.7
46.415073,13.951037,1365.7
46.415134,13.951069,1365.8
46.415194,13.951102,1365.8
46.415254,13.951144,1365.5
46.415317,13.951177,1365.6
46.415374,13.951233,1364.8
46.415428,13.951283,1364.8
46.415483,13.951328,1366.0
46.415533,13.951371,1367.0
46.415584,13.951416,1367.9
46.415631,13.951465,1368.6
46.415675,13.951527,1368.8
46.415723,13.951579,1369.3
46.415776,13.951634,1369.8
46.415829,13.951683,1370.4
46.415883,13.951724,1371.3
46.415931,13.951747,1372.3
46.415987,13.951789,1373.0
46.41604,13.951807,1374.3
46.416094,13.951853,1374.8
46.41615,13.951881,1375.8
46.416202,13.951914,1376.5
46.416261,13.951964,1377.0
46.416317,13.952018,1377.7
46.416374,13.95207,1378.5
46.416424,13.952115,1379.2
46.416479,13.95218,1379.6
46.416533,13.95224,1380.0
46.416585,13.952292,1380.6
46.416631,13.952335,1381.1
46.416681,13.952372,1381.9
46.41673,13.952414,1382.5
46.416777,13.952462,1382.8
46.416833,13.9525,1383.7
46.416886,13.95256,1383.7
46.416936,13.952646,1382.8
46.416991,13.952709,1382.7
46.417049,13.95275,1383.4
46.4171,13.952798,1383.6
46.417153,13.952852,1383.7
46.417211,13.952892,1384.4
46.417264,13.952945,1384.5
46.417314,13.952997,1384.4
46.417365,13.953069,1383.7
46.417421,13.953129,1383.4
46.41748,13.953184,1383.4
46.417543,13.953206,1384.7
46.417608,13.953228,1386.0
46.417675,13.953251,1387.4
46.417744,13.953271,1388.9
46.41781,13.953324,1388.9
46.417851,13.953366,1388.6
46.417888,13.953402,1388.3
46.417922,13.953444,1387.7
46.417959,13.95348,1387.4
46.418,13.95351,1387.5
46.418042,13.953529,1388.1
46.418085,13.953536,1389.2
46.418145,13.95352,1391.8
46.418212,13.953471,1396.0
46.418275,13.953436,1399.4
46.418364,13.953433,1402.4
46.418428,13.953449,1403.8
46.418488,13.953479,1404.6
46.418544,13.953505,1405.4
46.418602,13.953533,1406.2
46.418658,13.953576,1406.5
46.418714,13.953596,1407.5
46.418777,13.953617,1407.9
46.418833,13.953632,1407.2
46.418894,13.953629,1407.2
46.418948,13.953595,1408.4
46.419001,13.953546,1410.2
46.419051,13.953491,1412.3
46.4191,13.953437,1414.5
46.419156,13.953391,1416.4
46.419218,13.953347,1418.2
46.41928,13.953307,1419.9
46.41934,13.953281,1421.1
46.41941,13.953282,1421.1
46.419479,13.953301,1420.4
46.419538,13.953331,1419.1
46.419591,13.953353,1418.2
46.41964,13.953396,1416.7
46.419694,13.953427,1415.8
46.419753,13.953453,1415.2
46.419815,13.953482,1414.5
46.419879,13.953521,1413.4
46.419933,13.953541,1413.1
46.419992,13.953581,1411.9
46.420048,13.953621,1410.7
46.420109,13.953648,1410.2
46.420165,13.953649,1410.7
46.420224,13.953646,1411.5
46.420282,13.953644,1412.2
46.42033,13.953631,1413.2
46.420372,13.953596,1415.2
46.42042,13.953563,1417.1
46.420481,13.953547,1417.3
46.420535,13.953526,1417.7
46.420581,13.953501,1418.4
46.420624,13.953476,1419.0
46.420669,13.953437,1420.2
46.420704,13.953391,1421.7
46.420735,13.953344,1423.3
46.420775,13.953278,1425.5
46.420816,13.95322,1427.4
46.420879,13.953155,1429.2
46.420923,13.953093,1431.0
46.420972,13.953027,1432.9
46.421021,13.952956,1434.8
46.421066,13.952887,1436.4
46.421111,13.952811,1437.7
46.421139,13.952718,1439.5
46.42115,13.952651,1441.0
46.421159,13.952544,1443.4
46.421182,13.952446,1445.3
46.421191,13.952384,1446.6
46.421216,13.952259,1448.9
46.421226,13.952152,1451.1
46.421267,13.952038,1451.6
46.42129,13.951942,1451.3
46.421304,13.951845,1451.5
46.421316,13.951741,1451.8
46.421355,13.951649,1450.6
46.421386,13.951555,1449.8
46.421404,13.951449,1449.9
46.421431,13.951357,1449.3
46.421452,13.951254,1449.1
46.421472,13.951151,1448.6
46.421492,13.951057,1448.1
46.421503,13.950984,1447.9
46.421513,13.95084,1448.1
46.42151,13.950718,1449.0
46.421482,13.950602,1451.3
46.421444,13.950492,1454.1
46.421414,13.950434,1456.2
46.42138,13.95031,1457.2
46.421358,13.950219,1457.6
46.421348,13.950132,1457.2
46.421347,13.950057,1456.5
46.421331,13.949955,1456.4
46.421312,13.949843,1456.3
46.42129,13.949721,1456.2
46.421265,13.949609,1456.4
46.421247,13.949484,1456.6
46.421223,13.949368,1457.5
46.421227,13.949324,1457.0
46.421265,13.949211,1453.9
46.42128,13.949133,1452.6
46.421286,13.949001,1451.4
46.421335,13.948856,1447.7
46.421361,13.948732,1445.3
46.421364,13.948594,1443.7
46.421373,13.94846,1441.8
46.421386,13.948347,1440.0
46.421393,13.948218,1438.3
46.421405,13.948088,1436.4
46.421408,13.947956,1435.0
46.421407,13.947823,1433.6
46.421394,13.947668,1432.4
46.421376,13.94752,1431.5
46.421357,13.947375,1430.7
46.421335,13.947239,1430.1
46.421267,13.947127,1431.8
46.421197,13.947107,1433.2
46.421139,13.947112,1434.2
46.421123,13.947123,1434.7
46.421092,13.94718,1436.3
46.421088,13.9472,1436.7
46.421065,13.947289,1438.9
46.421037,13.947364,1441.2
46.421018,13.947425,1443.0
46.421005,13.947504,1445.2
46.420995,13.947569,1447.0
46.420987,13.947632,1448.7
46.420977,13.947688,1450.4
46.420968,13.947746,1452.2
46.420966,13.947803,1453.6
46.420968,13.947854,1454.7
46.420969,13.947904,1455.9
46.420968,13.947956,1456.9
46.420961,13.948008,1458.1
46.420933,13.948049,1460.2
46.420913,13.948095,1462.1
46.420915,13.948169,1463.3
46.420911,13.948234,1464.6
46.420905,13.948308,1466.2
46.420912,13.948373,1467.0
46.420915,13.948445,1468.0
46.42093,13.948507,1468.2
46.420943,13.948585,1468.7
46.420937,13.948658,1470.3
46.420925,13.9487,1471.8
46.420917,13.948732,1472.9
46.420921,13.948771,1473.1
46.420908,13.948825,1474.4
46.420896,13.948881,1475.6
46.420891,13.948933,1476.4
46.420901,13.949004,1476.4
46.4209,13.949069,1477.0
46.420907,13.949146,1477.2
46.420899,13.949202,1478.2
46.4209,13.949283,1478.8
46.420901,13.949348,1479.3
46.42091,13.949432,1479.4
46.420902,13.9495,1480.5
46.420885,13.949546,1482.1
46.420874,13.949603,1483.3
46.420866,13.949659,1484.2
46.420873,13.949732,1484.2
46.420862,13.949792,1485.3
46.420847,13.949854,1486.7
46.420841,13.949917,1487.5
46.420837,13.949977,1488.1
46.420834,13.95004,1488.7
46.420831,13.950101,1489.3
46.420826,13.950168,1490.0
46.42082,13.950241,1490.8
46.420816,13.950307,1491.4
46.420806,13.950375,1492.4
46.420791,13.950441,1493.2
46.420784,13.950508,1492.7
46.420768,13.950568,1492.8
46.420755,13.950632,1492.6
46.420737,13.950694,1492.7
46.42072,13.950752,1492.8
46.420704,13.950807,1492.9
46.420686,13.950866,1493.0
46.420672,13.950936,1492.6
46.420652,13.951006,1492.6
46.420631,13.951063,1492.7
46.420613,13.951128,1492.6
46.420587,13.951189,1492.8
46.42056,13.951248,1493.2
46.420528,13.951302,1493.3
46.420503,13.951361,1493.0
46.420474,13.951416,1492.9
46.420438,13.95146,1493.3
46.4204,13.95151,1492.8
46.420361,13.951553,1491.4
46.420319,13.951575,1490.6
46.420274,13.951601,1489.6
46.420228,13.951637,1488.3
46.420188,13.951676,1487.0
46.420147,13.951703,1486.0
46.420109,13.951725,1485.1
46.420066,13.951743,1484.3
46.420022,13.95175,1483.8
46.419978,13.951739,1483.9
46.419936,13.951717,1484.3
46.419888,13.95169,1484.9
46.419851,13.951652,1485.9
46.41982,13.951612,1487.0
46.419786,13.95158,1487.9
46.419754,13.951542,1489.0
46.41972,13.951512,1489.8
46.419687,13.951482,1490.6
46.419657,13.951455,1491.4
46.419627,13.951428,1492.2
46.419593,13.951393,1493.2
46.419582,13.95138,1493.6
46.419533,13.951332,1494.6
46.419502,13.951304,1495.1
46.41947,13.951268,1495.9
46.419427,13.951223,1496.7
46.419385,13.951171,1497.7
46.419357,13.95113,1498.6
46.419329,13.951096,1499.2
46.419295,13.951065,1499.7
46.419262,13.95102,1500.6
46.419235,13.950981,1501.3
46.419197,13.950936,1502.1
46.419183,13.950924,1502.3
46.419139,13.95086,1503.6
46.419107,13.950817,1504.4
46.419069,13.950772,1505.2
46.419022,13.950727,1505.9
46.418979,13.950691,1506.3
46.418942,13.950654,1506.9
46.418888,13.950613,1507.3
46.418846,13.950583,1507.6
46.418816,13.95056,1507.8
46.418777,13.950533,1508.0
46.418737,13.950509,1508.1
46.418692,13.950475,1508.2
46.418649,13.950452,1508.1
46.41861,13.950428,1508.1
46.418575,13.950401,1508.5
46.418541,13.950372,1509.0
46.418504,13.950347,1509.3
46.418467,13.950335,1509.1
46.418431,13.950327,1508.8
46.418391,13.95032,1508.3
46.418347,13.95031,1507.9
46.418312,13.950299,1507.6
46.418267,13.950262,1508.2
46.418221,13.950232,1508.4
46.41818,13.95021,1508.5
46.418143,13.950182,1508.8
46.418112,13.950152,1509.3
46.418083,13.950126,1509.7
46.418061,13.950087,1510.7
46.41804,13.950048,1511.8
46.418019,13.950012,1512.6
46.417992,13.949976,1513.4
46.417967,13.949947,1514.0
46.417945,13.949885,1515.7
46.417913,13.949835,1516.8
46.41789,13.94979,1517.7
46.417865,13.949755,1518.1
46.417839,13.949712,1518.8
46.417814,13.94967,1519.5
46.417786,13.949627,1520.2
46.417759,13.949579,1521.0
46.417733,13.949534,1521.8
46.417709,13.949457,1523.9
46.417691,13.949407,1525.1
46.417661,13.949366,1525.7
46.417635,13.949324,1526.4
46.417602,13.949288,1526.8
46.417571,13.949252,1527.2
46.417546,13.949206,1528.1
46.417513,13.949172,1528.4
46.417479,13.949132,1528.9
46.417468,13.949119,1529.1
46.417424,13.949087,1529.1
46.417394,13.949055,1529.4
46.417361,13.949019,1529.9
46.417325,13.948978,1530.5
46.417292,13.948938,1531.1
46.417254,13.948901,1531.5
46.417235,13.948873,1532.1
46.417189,13.948821,1532.9
46.417151,13.948782,1533.5
46.41712,13.948732,1534.6
46.417085,13.948637,1537.0
46.41705,13.948571,1537.8
46.417016,13.948511,1538.6
46.416983,13.94846,1539.1
46.416954,13.948419,1539.5
46.416922,13.94836,1540.5
46.416891,13.948297,1541.8
46.416864,13.948236,1543.2
46.416844,13.948184,1544.5
46.416827,13.948114,1546.7
46.416807,13.948041,1549.0
46.416787,13.947975,1551.1
46.416757,13.947914,1552.7
46.416719,13.947885,1552.2
46.416678,13.947872,1551.3
46.416634,13.947848,1550.6
46.416594,13.947816,1550.2
46.416553,13.947789,1549.8
46.416507,13.947775,1548.9
46.416467,13.947761,1548.2
46.416431,13.947738,1547.9
46.416388,13.947702,1547.8
46.416343,13.94766,1547.9
46.416305,13.947614,1548.3
46.416276,13.947568,1549.0
46.41624,13.947525,1549.4
46.416203,13.94749,1549.2
46.416169,13.947451,1549.3
46.416145,13.947399,1550.3
46.416123,13.947349,1551.4
46.416093,13.947314,1551.8
46.416069,13.947272,1552.7
46.416046,13.947235,1553.5
46.41603,13.947183,1555.2
46.416026,13.947128,1557.2
46.416035,13.947068,1559.4
46.41606,13.947025,1560.7
46.416088,13.946987,1561.8
46.416114,13.946962,1562.6
46.416144,13.946924,1563.7
46.416173,13.946853,1565.2
46.41618,13.946811,1565.9
46.416194,13.946744,1567.0
46.416186,13.946685,1567.8
46.416166,13.946618,1568.8
46.416137,13.946535,1570.0
46.416134,13.946462,1571.2
46.416119,13.946376,1572.6
46.416114,13.946349,1573.1
46.416088,13.946239,1574.9
46.416061,13.94617,1574.7
46.416024,13.946118,1574.8
46.415986,13.946065,1575.0
46.41595,13.946008,1575.3
46.415916,13.945951,1575.7
46.415867,13.945895,1576.4
46.415814,13.945859,1577.3
46.415756,13.945837,1578.4
46.415705,13.945826,1579.3
46.415651,13.945795,1580.5
46.415599,13.945769,1581.7
46.41555,13.945743,1582.9
46.415505,13.945728,1584.0
46.415467,13.945711,1585.0
46.415432,13.94568,1586.2
46.415396,13.945642,1587.0
46.415358,13.945599,1587.7
46.41533,13.94555,1588.4
46.415303,13.945513,1589.1
46.415269,13.945477,1589.7
46.415236,13.945463,1590.1
46.415202,13.945462,1590.2
46.415156,13.945478,1590.1
46.41512,13.94551,1589.6
46.41509,13.945557,1588.8
46.415056,13.945588,1588.2
46.415013,13.945611,1587.8
46.414969,13.945635,1587.3
46.41492,13.945633,1587.4
46.414886,13.945619,1587.7
46.414836,13.945555,1589.3
46.414824,13.945468,1591.6
46.414831,13.945414,1592.8
46.414833,13.945369,1593.1
46.414832,13.945341,1593.4
46.414808,13.945284,1594.0
46.414787,13.945245,1594.5
46.414761,13.945214,1595.0
46.414734,13.945182,1595.6
46.4147,13.945155,1596.3
46.414667,13.945129,1597.0
46.414631,13.945106,1597.8
46.414593,13.94509,1598.6
46.414556,13.945081,1598.7
46.414522,13.945072,1598.7
46.414486,13.94507,1598.6
46.414448,13.945065,1598.5
46.414436,13.945063,1598.4
46.414388,13.945065,1598.2
46.414338,13.94506,1598.0
46.414299,13.945056,1597.9
46.41426,13.945057,1597.7
46.414219,13.945053,1597.6
46.414182,13.945049,1597.5
46.414172,13.945061,1597.3
46.414165,13.945073,1597.1
46.414163,13.945076,1597.0
46.41404,13.945008,1597.6
46.413999,13.944977,1597.9
46.413878,13.944931,1598.2
46.413765,13.944914,1598.1
46.41362,13.944916,1596.5
46.413465,13.94493,1594.4
46.413399,13.944938,1593.4
46.413266,13.944885,1593.0
46.413241,13.94486,1593.3
46.413185,13.944813,1593.8
46.413155,13.944785,1594.2
46.413125,13.944767,1594.3
46.413095,13.944745,1594.5
46.413059,13.944706,1595.1
46.413025,13.94465,1596.2
46.412985,13.944618,1596.7
46.412945,13.944598,1596.9
46.412904,13.944583,1596.8
46.412865,13.94457,1596.1
46.412826,13.944555,1595.3
46.412789,13.944537,1594.6
46.412754,13.944521,1594.0
46.412717,13.944509,1593.5
46.412683,13.944488,1592.9
46.412656,13.944474,1592.6
46.412626,13.944455,1592.2
46.412578,13.94443,1591.6
46.412534,13.944406,1591.3
46.412493,13.944385,1591.0
46.412481,13.944376,1590.9
46.412408,13.944327,1590.7
46.412361,13.944281,1590.8
46.412328,13.944231,1591.0
46.412301,13.94418,1591.4
46.412277,13.944128,1591.9
46.412254,13.944075,1592.4
46.412224,13.944026,1593.2
46.4122,13.943972,1594.0
46.412173,13.943919,1595.0
46.412142,13.943878,1596.0
46.412107,13.943843,1597.1
46.412068,13.943801,1597.9
46.412025,13.94375,1598.1
46.411985,13.94368,1594.0
46.411922,13.943625,1590.6
46.41187,13.943614,1589.4
46.411793,13.943605,1588.1
46.411695,13.943583,1586.0
46.411612,13.943548,1583.7
46.411553,13.943527,1582.3
46.411513,13.943519,1581.6
46.411482,13.943515,1581.2
46.411404,13.943495,1579.7
46.41128,13.94348,1578.2
46.411176,13.943475,1576.6
46.41106,13.943473,1574.8
46.410927,13.943458,1572.4
46.410781,13.943427,1569.6
46.410646,13.943372,1566.6
46.41052,13.943294,1563.7
46.410379,13.9432,1560.7
46.410259,13.943102,1558.0
46.410082,13.943035,1555.3
46.409945,13.943093,1554.5
46.409802,13.943185,1554.0
46.409571,13.94323,1551.9
46.409485,13.943226,1551.0
46.409208,13.943215,1548.1
46.408961,13.943183,1545.7
46.408706,13.943107,1544.4
46.408527,13.943054,1544.9
46.408345,13.942994,1545.4
46.408166,13.942944,1545.8
46.408006,13.942899,1544.8
46.407865,13.942842,1541.7
46.407762,13.942811,1540.8
46.407735,13.942802,1540.5
46.407692,13.94282,1542.2
46.407706,13.94286,1544.6
46.407734,13.942813,1541.3
46.407749,13.942778,1538.8
46.407749,13.942773,1538.5
46.408709,13.954218,1278.5
46.408694,13.954217,1278.4
46.408621,13.95421,1278.1
46.408614,13.954301,1275.9
46.408544,13.954338,1274.6
46.408413,13.954389,1272.7
46.408316,13.954349,1273.0
46.408222,13.954288,1273.7
46.408153,13.954187,1275.3
46.408088,13.954127,1276.0
46.407898,13.954002,1278.0
46.407686,13.953916,1288.4
46.407577,13.953841,1293.7
46.40737,13.953878,1301.7
46.407328,13.954015,1302.9
46.407308,13.954173,1303.2
46.407292,13.954309,1303.6
46.407329,13.954422,1301.2
46.40736,13.954514,1299.1
46.407416,13.954624,1295.7
46.407454,13.954696,1293.8
46.407464,13.954733,1293.4
46.40749,13.954831,1292.4
46.407501,13.954897,1292.1
46.407517,13.954972,1291.6
46.407523,13.955047,1291.7
46.407498,13.955091,1293.4
46.407483,13.955152,1294.6
46.407502,13.95526,1294.0
46.407513,13.955332,1293.8
46.407516,13.955393,1294.0
46.407527,13.955456,1293.9
46.407539,13.955549,1294.2
46.407555,13.955635,1294.3
46.407567,13.95573,1294.8
46.40757,13.955827,1295.7
46.407575,13.955928,1296.6
46.407576,13.95603,1297.8
46.407577,13.956096,1298.5
46.407591,13.95616,1298.6
46.407614,13.956251,1298.5
46.407626,13.956335,1299.0
46.407631,13.956413,1299.7
46.407659,13.956481,1299.1
46.407671,13.956503,1298.7
46.407738,13.956567,1296.0
46.407798,13.956616,1293.3
46.407863,13.956664,1290.3
46.407925,13.956708,1287.5
46.407977,13.956774,1286.1
46.408028,13.956881,1285.2
46.40804,13.957002,1285.9
46.40803,13.957079,1287.0
46.408023,13.957172,1289.3
46.408026,13.95726,1291.2
46.408037,13.957333,1292.5
46.408073,13.957392,1292.5
46.408137,13.957446,1291.5
46.408181,13.957485,1290.8
46.408233,13.957536,1290.1
46.408287,13.957593,1289.5
46.408336,13.957658,1289.2
46.408388,13.957717,1288.6
46.408419,13.957781,1288.9
46.408447,13.957832,1289.0
46.408484,13.957919,1289.6
46.408506,13.95799,1291.0
46.408532,13.958061,1292.2
46.408556,13.958126,1293.3
46.408578,13.958196,1294.6
46.408601,13.958279,1296.2
46.408629,13.958362,1297.6
46.408659,13.95844,1298.7
46.408685,13.958508,1299.6
46.408693,13.958572,1301.2
46.408707,13.958661,1303.2
46.408715,13.958754,1305.5
46.408755,13.958872,1306.0
46.408768,13.959002,1307.9
46.408786,13.959058,1308.2
46.408794,13.959176,1310.0
46.408787,13.959318,1312.8
46.408782,13.959428,1314.9
46.408784,13.959483,1315.8
46.408825,13.959598,1316.1
46.408834,13.959625,1316.1
46.408847,13.959696,1316.6
46.40886,13.959776,1317.1
46.408884,13.959857,1317.3
46.408902,13.959945,1317.7
46.408921,13.960022,1318.0
46.40894,13.960102,1318.4
46.408954,13.960195,1319.1
46.408954,13.960272,1320.2
46.408979,13.960356,1320.4
46.408988,13.960432,1321.1
46.409006,13.960511,1321.4
46.409029,13.960602,1321.7
46.40905,13.960701,1322.2
46.409062,13.960799,1323.1
46.409073,13.960893,1323.9
46.409087,13.960981,1324.5
46.409099,13.96106,1325.1
46.409108,13.961146,1325.9
46.409123,13.961216,1326.2
46.409143,13.961287,1326.6
46.409171,13.961357,1327.0
46.409197,13.961425,1327.3
46.409234,13.961498,1327.3
46.409268,13.961552,1327.0
46.409304,13.961597,1326.5
46.40934,13.961644,1326.0
46.409374,13.961692,1325.7
46.409405,13.961757,1325.7
46.409424,13.961842,1326.6
46.40943,13.961931,1328.1
46.409423,13.962031,1330.3
46.409419,13.962136,1332.3
46.409414,13.962246,1334.3
46.409412,13.962312,1335.4
46.409424,13.962375,1335.9
46.409432,13.962449,1336.7
46.409437,13.962524,1337.7
46.409451,13.962603,1338.3
46.409464,13.962672,1338.8
46.409463,13.962738,1339.9
46.409465,13.962815,1341.0
46.409468,13.962891,1342.0
46.409464,13.962966,1343.3
46.409466,13.963043,1344.3
46.409462,13.963112,1345.5
46.409481,13.963187,1345.6
46.409485,13.963257,1346.4
46.409481,13.963364,1348.1
46.409487,13.963446,1348.9
46.409484,13.963524,1350.2
46.409484,13.963595,1351.2
46.409507,13.963678,1351.1
46.409512,13.963762,1352.1
46.409513,13.963847,1353.5
46.409526,13.963939,1354.3
46.409526,13.964007,1355.5
46.409556,13.964132,1355.9
46.409568,13.964185,1356.2
46.4096,13.964296,1356.5
46.409618,13.96438,1357.1
46.409623,13.964442,1357.9
46.409635,13.964515,1358.6
46.409643,13.96458,1359.3
46.409664,13.964652,1359.4
46.409678,13.964735,1359.8
46.409702,13.96481,1359.7
46.409728,13.964883,1359.5
46.40973,13.964922,1359.9
46.409736,13.96501,1360.7
46.409733,13.965063,1361.5
46.409745,13.965176,1362.4
46.409754,13.965264,1363.1
46.409747,13.965339,1364.4
46.40974,13.96541,1365.6
46.409771,13.965489,1365.9
46.409775,13.965557,1367.3
46.409774,13.965632,1369.2
46.409782,13.965712,1370.7
46.409774,13.965794,1373.2
46.409775,13.965874,1375.2
46.409775,13.965956,1377.2
46.409775,13.966034,1379.1
46.409775,13.966104,1380.8
46.409781,13.966178,1382.2
46.409778,13.966245,1384.1
46.409785,13.966302,1384.5
46.409804,13.966373,1384.3
46.409826,13.966447,1383.9
46.409838,13.966529,1384.4
46.409854,13.966614,1384.6
46.40987,13.966703,1385.0
46.409887,13.966794,1385.3
46.409899,13.96689,1386.1
46.409918,13.966983,1386.5
46.40995,13.967077,1386.0
46.409987,13.967173,1383.6
46.410012,13.967298,1381.9
46.410018,13.96739,1381.3
46.410003,13.967489,1382.1
46.40997,13.967603,1383.9
46.409924,13.967739,1386.3
46.409903,13.967817,1387.4
46.409861,13.968066,1386.7
46.40984,13.968147,1386.3
46.409745,13.968391,1386.6
46.409641,13.968557,1388.4
46.409593,13.968619,1389.5
