00000000000;0010909090101080909;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;1999;1;1999;Vestibular;Vestibular;7,15;30,5;3;M;Casado;Não declarado;29;1;4;Matutino;S;N;N;8;-2;Não Retido;9;SALVADOR;BA;2002;2;2002,5;Cancelamento de Matrícula;EVASÃO
00000000000;0020000090100000702;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Cotista;Étnico Racial;NÃO;2009;1;2009;Vestibular;Vestibular;4,51;25,3;3;F;Casado;Não declarado;22;1;1;Matutino;S;N;N;8;-2;Não Retido;2;SALVADOR;BA;2012;2;2012,5;Desistência;EVASÃO
00000000000;0000509080101000004;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;1998;1;1998;Vestibular;Vestibular;6,7;27;3;M;Solteiro;Não declarado;25;1;2;Matutino;S;N;N;8;-2;Não Retido;5;SALVADOR;BA;2001;2;2001,5;Desistência;EVASÃO
00000000000;0010909090100060101;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;1999;1;1999;Vestibular;Vestibular;7,12;94,5;10;M;Solteiro;Não declarado;28;1;4;Matutino;S;N;N;18;8;Retenção Severa;1;SALVADOR;BA;2007;2;2007,5;Formatura;FORMATURA
00000000000;0020000020100000006;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2002;1;2002;Vestibular;Vestibular;3,33;6,9;1;M;Solteiro;Não declarado;20;1;1;Matutino;S;N;N;4;-6;Não Retido;2;SALVADOR;BA;2003;2;2003,5;Desistência;EVASÃO
00000000000;0020000000100040409;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2003;1;2003;Vestibular;Vestibular;7,57;57,9;6;F;Solteiro;Não declarado;27;1;4;Matutino;S;N;N;11;1;Retenção Leve;4;SALVADOR;BA;2008;1;2008;Cancelamento de Matrícula;EVASÃO
00000000000;0020000040101050202;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2004;1;2004;Vestibular;Vestibular;7,88;9,9;1;M;Solteiro;Não declarado;20;1;5;Matutino;S;N;N;5;-5;Não Retido;1;SALVADOR;BA;2006;1;2006;Cancelamento de Matrícula;EVASÃO
00000000000;0020000040101050200;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2004;1;2004;Vestibular;Vestibular;8,12;9,9;1;M;Solteiro;Não declarado;20;1;5;Matutino;S;N;N;5;-5;Não Retido;-1;SALVADOR;BA;2006;1;2006;Cancelamento de Matrícula;EVASÃO
00000000000;0020000050101010008;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2005;1;2005;Vestibular;Vestibular;7,34;74,4;8;M;Solteiro;Não declarado;26;1;10;Matutino;S;N;N;10;0;Não Retido;3;SALVADOR;BA;2010;1;2010;Desistência;EVASÃO
00000000000;0020000060104050505;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2006;1;2006;Vestibular;Vestibular;7,88;64,5;7;M;Solteiro;Não declarado;29;1;8;Matutino;S;N;N;11;1;Retenção Leve;7;SALVADOR;BA;2011;2;2011,5;Cancelamento de Matrícula;EVASÃO
00000000000;0020000070207090202;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2007;2;2007,5;Outras;Transferencia Interna;4,5;2,8;1;M;Solteiro;Não declarado;31;1;3;Matutino;S;N;N;12;4;Retenção Moderada;7,5;SALVADOR;BA;2013;2;2013,5;Cancelamento de Matrícula;EVASÃO
